meanAbundance,Variance,select,prevalence,prevalence_0,prevalence_1,featureID
0.0,0.0,No selected,0.0,0.0,0.0,Gm12462
0.10769393,0.069336124,ADlasso,0.1471861471861472,0.14525660964230172,0.1600831600831601,Zcchc7
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Gm12678
0.0,0.0,No selected,0.0,0.0,0.0,Gm12493
0.47837305,0.25333375,ADlasso,0.5243506493506493,0.5337480559875584,0.46153846153846156,Grhpr
0.006751435,0.004634154,No selected,0.00974025974025974,0.009642301710730949,0.010395010395010396,1700055D18Rik
0.0039383355,0.002714336,No selected,0.005681818181818182,0.006531881804043546,0.0,Polr1e
0.0013127788,0.00090822554,No selected,0.001893939393939394,0.0018662519440124418,0.002079002079002079,Frmpd1
0.10065237,0.06340998,ADlasso,0.14042207792207792,0.14152410575427682,0.13305613305613306,Trmt10b
0.10737893,0.06822138,ADlasso,0.1479978354978355,0.15241057542768274,0.11850311850311851,Dcaf10
0.0,0.0,No selected,0.0,0.0,0.0,Gm12408
0.0,0.0,No selected,0.0,0.0,0.0,Gm829
0.0,0.0,No selected,0.0,0.0,0.0,Gm12410
0.3581789,0.33511066,ADlasso,0.336038961038961,0.36267496111975117,0.158004158004158,Aldh1b1
0.005360819,0.0038076192,No selected,0.007575757575757576,0.008709175738724729,0.0,Stra6l
0.007126515,0.0048889336,No selected,0.010281385281385282,0.008398133748055987,0.02286902286902287,Ccdc180
0.038792532,0.026589269,ADlasso,0.05438311688311688,0.048833592534992226,0.09147609147609148,Tdrd7
0.0237434,0.017980674,No selected,0.03165584415584415,0.031726283048211505,0.031185031185031187,Tmod1
0.13801987,0.089601226,ADlasso,0.1829004329004329,0.191601866251944,0.12474012474012475,Ncbp1
0.0,0.0,No selected,0.0,0.0,0.0,Foxe1
1.1119764,0.4168229,ADlasso,0.8649891774891775,0.8737169517884914,0.8066528066528067,Anp32b
0.3647681,0.20572244,ADlasso,0.42938311688311687,0.42519440124416796,0.4573804573804574,Nans
0.15316874,0.09957771,ADlasso,0.2002164502164502,0.19440124416796267,0.2390852390852391,Galnt12
0.0026255574,0.0018130045,No selected,0.003787878787878788,0.003421461897356143,0.006237006237006237,Col15a1
0.15695487,0.10254393,ADlasso,0.204004329004329,0.2099533437013997,0.16424116424116425,Tgfbr1
1.8104925,0.46040964,ADlasso,0.979978354978355,0.9785381026438569,0.9896049896049897,Sec61b
0.0,0.0,No selected,0.0,0.0,0.0,Gm12434
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.0009331259720062209,0.002079002079002079,Nr4a3
0.035696313,0.023950627,ADlasso,0.050865800865800864,0.05225505443234837,0.04158004158004158,Stx17
0.016691037,0.011290766,No selected,0.02408008658008658,0.02270606531881804,0.033264033264033266,Invs
0.09092182,0.061491385,ADlasso,0.12283549783549784,0.13405909797822707,0.04781704781704782,Msantd3
0.18826574,0.11738618,ADlasso,0.24485930735930736,0.2463452566096423,0.23492723492723494,Tmeff1
0.0037507957,0.0025857852,No selected,0.005411255411255411,0.005909797822706065,0.002079002079002079,Murc
0.0,0.0,No selected,0.0,0.0,0.0,Gm12436
0.016910445,0.011936507,No selected,0.023809523809523808,0.027371695178849145,0.0,Plppr1
0.01852047,0.012855982,No selected,0.026244588744588744,0.027993779160186624,0.014553014553014554,Zfp189
0.18572032,0.115848206,ADlasso,0.24107142857142858,0.24447900466562986,0.2182952182952183,Rnf20
0.0,0.0,No selected,0.0,0.0,0.0,Cylc2
0.22111066,0.21225359,ADlasso,0.22104978354978355,0.24572317262830481,0.056133056133056136,Smc2
0.0,0.0,No selected,0.0,0.0,0.0,Toporsl
0.0,0.0,No selected,0.0,0.0,0.0,Olfr275
0.0,0.0,No selected,0.0,0.0,0.0,Olfr270
0.0,0.0,No selected,0.0,0.0,0.0,Nipsnap3a
0.3646647,0.19733784,ADlasso,0.43398268398268397,0.4329704510108865,0.4407484407484408,Nipsnap3b
0.0,0.0,No selected,0.0,0.0,0.0,4930522O17Rik
0.020066764,0.013506558,No selected,0.028950216450216452,0.028926905132192846,0.029106029106029108,Slc44a1
0.0401053,0.027655624,ADlasso,0.056006493506493504,0.053188180404354586,0.07484407484407485,Fsd1l
0.083136834,0.05495195,ADlasso,0.11444805194805195,0.11788491446345256,0.09147609147609148,Fktn
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Tal2
0.075479604,0.05109988,ADlasso,0.10308441558441558,0.10544323483670295,0.08731808731808732,Tmem38b
0.0,0.0,No selected,0.0,0.0,0.0,Gm12478
0.0,0.0,No selected,0.0,0.0,0.0,Gm12480
0.032306515,0.022954088,ADlasso,0.044642857142857144,0.04416796267496112,0.04781704781704782,Zfp462
0.5259094,0.24681929,ADlasso,0.5798160173160173,0.5860031104199067,0.5384615384615384,Rad23b
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Gm12511
0.0,0.0,No selected,0.0,0.0,0.0,Gm12506
0.0,0.0,No selected,0.0,0.0,0.0,Gm26657
0.0,0.0,No selected,0.0,0.0,0.0,Actl7a
0.059315763,0.040127285,ADlasso,0.08225108225108226,0.08211508553654744,0.08316008316008316,Fam206a
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm12530
0.0,0.0,No selected,0.0,0.0,0.0,Gm12536
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Palm2
0.0,0.0,No selected,0.0,0.0,0.0,Pakap
0.0,0.0,No selected,0.0,0.0,0.0,Akap2
0.0,0.0,No selected,0.0,0.0,0.0,Gm26889
0.0,0.0,No selected,0.0,0.0,0.0,Musk
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Zkscan16
0.04390204,0.029346822,ADlasso,0.06222943722943723,0.06251944012441679,0.060291060291060294,Dnajc25
0.002250478,0.0015548479,No selected,0.003246753246753247,0.003110419906687403,0.004158004158004158,Gm20503
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.00031104199066874026,0.002079002079002079,Gng10
0.046655055,0.031969965,ADlasso,0.06493506493506493,0.060653188180404355,0.09355509355509356,Ugcg
0.0,0.0,No selected,0.0,0.0,0.0,Gm12596
0.16354743,0.10136667,ADlasso,0.21726190476190477,0.22177293934681183,0.18711018711018712,Hsdl2
0.07985338,0.05515113,ADlasso,0.10768398268398269,0.1104199066874028,0.0893970893970894,E130308A19Rik
0.06121933,0.04053209,ADlasso,0.08603896103896104,0.08398133748055987,0.0997920997920998,Snx30
0.0,0.0,No selected,0.0,0.0,0.0,Mup6
0.0,0.0,No selected,0.0,0.0,0.0,Gm21286
0.0,0.0,No selected,0.0,0.0,0.0,Gm12909
0.0,0.0,No selected,0.0,0.0,0.0,Gm12910
0.22259365,0.14494768,ADlasso,0.2748917748917749,0.27838258164852253,0.2515592515592516,Slc31a2
0.26249543,0.15550491,ADlasso,0.3268398268398268,0.34930015552099536,0.17671517671517672,Slc31a1
0.1089114,0.07107629,ADlasso,0.14772727272727273,0.15023328149300155,0.13097713097713098,Prpf4
0.10905637,0.073409714,ADlasso,0.1452922077922078,0.1558320373250389,0.07484407484407485,Bspry
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002177293934681182,0.002079002079002079,4933430I17Rik
0.009189451,0.006285194,No selected,0.013257575757575758,0.013063763608087092,0.014553014553014554,Rgs3
0.0,0.0,No selected,0.0,0.0,0.0,Gm11210
0.17987847,0.11206178,ADlasso,0.2353896103896104,0.24043545878693623,0.20166320166320167,Zfp618
0.13852493,0.1041517,ADlasso,0.1682900432900433,0.18009331259720063,0.0893970893970894,Col27a1
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.00031104199066874026,0.002079002079002079,Orm1
0.0,0.0,No selected,0.0,0.0,0.0,Orm3
0.0,0.0,No selected,0.0,0.0,0.0,Orm2
0.0,0.0,No selected,0.0,0.0,0.0,Aknaos
1.4129233,0.27276027,ADlasso,0.9586038961038961,0.9573872472783825,0.9667359667359667,Atp6v1g1
0.024334222,0.01663661,No selected,0.03463203463203463,0.035147744945567654,0.031185031185031187,6330416G13Rik
0.0,0.0,No selected,0.0,0.0,0.0,Gm11482
0.0,0.0,No selected,0.0,0.0,0.0,Gm11216
0.0012349427,0.00097499386,No selected,0.0016233766233766235,0.0018662519440124418,0.0,Pappa
0.15057465,0.09510561,ADlasso,0.2002164502164502,0.20653188180404355,0.158004158004158,Trim32
0.0,0.0,No selected,0.0,0.0,0.0,Tlr4
0.0,0.0,No selected,0.0,0.0,0.0,Gm11751
0.0,0.0,No selected,0.0,0.0,0.0,Gm11234
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Gm11250
0.0,0.0,No selected,0.0,0.0,0.0,Gm11238
0.0,0.0,No selected,0.0,0.0,0.0,Gm11237
0.0,0.0,No selected,0.0,0.0,0.0,Gm11236
0.0,0.0,No selected,0.0,0.0,0.0,Gm11239
0.0,0.0,No selected,0.0,0.0,0.0,Gm428
0.0,0.0,No selected,0.0,0.0,0.0,Frmd3
0.053045467,0.035419796,ADlasso,0.07467532467532467,0.07402799377916018,0.079002079002079,Kdm4c
0.0,0.0,No selected,0.0,0.0,0.0,Tyrp1
0.6111903,0.5324501,ADlasso,0.4908008658008658,0.5359253499222395,0.1891891891891892,Lurap1l
0.0,0.0,No selected,0.0,0.0,0.0,Gm11412
0.0,0.0,No selected,0.0,0.0,0.0,Gm5860
0.015894907,0.011126441,No selected,0.022456709956709956,0.025816485225505444,0.0,Gm11266
0.0,0.0,No selected,0.0,0.0,0.0,Gm11269
0.0,0.0,No selected,0.0,0.0,0.0,Gm11184
0.15943156,0.09799094,ADlasso,0.21401515151515152,0.22115085536547435,0.16632016632016633,Snapc3
0.006001275,0.00412375,No selected,0.008658008658008658,0.008709175738724729,0.008316008316008316,Ccdc171
0.0,0.0,No selected,0.0,0.0,0.0,Gm12415
0.10400754,0.075189486,ADlasso,0.1333874458874459,0.14027993779160186,0.08731808731808732,Cntln
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Sh3gl2
0.010941042,0.007946133,No selected,0.015151515151515152,0.016796267496111975,0.004158004158004158,Adamtsl1
0.0,0.0,No selected,0.0,0.0,0.0,Saxo1os
0.64020306,0.27034837,ADlasso,0.663961038961039,0.658786936236392,0.6985446985446986,Rraga
0.020880662,0.014519469,No selected,0.029491341991341992,0.027060653188180406,0.04573804573804574,Dennd4c
0.36438987,0.20576154,ADlasso,0.4272186147186147,0.44821150855365477,0.2869022869022869,Acer2
0.0,0.0,No selected,0.0,0.0,0.0,Gm12600
0.0,0.0,No selected,0.0,0.0,0.0,Gm12631
0.012862406,0.008870624,No selected,0.0183982683982684,0.017418351477449457,0.02494802494802495,Focad
0.0039383355,0.002714336,No selected,0.005681818181818182,0.005909797822706065,0.004158004158004158,Gm26566
0.0,0.0,No selected,0.0,0.0,0.0,Gm13271
0.0,0.0,No selected,0.0,0.0,0.0,Gm13283
0.0,0.0,No selected,0.0,0.0,0.0,Gm13290
0.0,0.0,No selected,0.0,0.0,0.0,Gm13289
0.0,0.0,No selected,0.0,0.0,0.0,Gm13272
0.0,0.0,No selected,0.0,0.0,0.0,Ifnz
0.0,0.0,No selected,0.0,0.0,0.0,Gm13276
0.0,0.0,No selected,0.0,0.0,0.0,Gm13277
0.0,0.0,No selected,0.0,0.0,0.0,Gm13278
0.0,0.0,No selected,0.0,0.0,0.0,Gm13275
0.0,0.0,No selected,0.0,0.0,0.0,Gm13279
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm13285
0.0,0.0,No selected,0.0,0.0,0.0,Gm13287
0.0,0.0,No selected,0.0,0.0,0.0,Gm13288
0.0,0.0,No selected,0.0,0.0,0.0,Ifna7
0.0,0.0,No selected,0.0,0.0,0.0,Ifna11
0.0,0.0,No selected,0.0,0.0,0.0,Ifna6
0.0,0.0,No selected,0.0,0.0,0.0,Ifna5
0.0,0.0,No selected,0.0,0.0,0.0,Ifna4
0.0,0.0,No selected,0.0,0.0,0.0,Ifna1
0.0,0.0,No selected,0.0,0.0,0.0,Gm12603
0.10163629,0.07037571,ADlasso,0.13365800865800867,0.14712286158631416,0.04365904365904366,Mtap
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Dmrta1
0.0,0.0,No selected,0.0,0.0,0.0,Gm12629
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Zfp352
0.0,0.0,No selected,0.0,0.0,0.0,Gm12668
0.0,0.0,No selected,0.0,0.0,0.0,Gm12670
0.0,0.0,No selected,0.0,0.0,0.0,Gm12637
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Gm10306
0.22617848,0.13679665,ADlasso,0.2876082251082251,0.2889580093312597,0.2785862785862786,Ift74
0.0,0.0,No selected,0.0,0.0,0.0,Tek
0.0,0.0,No selected,0.0,0.0,0.0,Gm12694
0.012862405,0.008870625,No selected,0.0183982683982684,0.017418351477449457,0.02494802494802495,Junos
0.0,0.0,No selected,0.0,0.0,0.0,Gm12708
0.087719575,0.060554255,ADlasso,0.11715367965367965,0.12286158631415241,0.079002079002079,Fggy
0.13150114,0.08401198,ADlasso,0.17694805194805194,0.17356143079315708,0.1995841995841996,Hook1
0.096378535,0.06734621,ADlasso,0.1268939393939394,0.13468118195956455,0.07484407484407485,Nfia
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,0610025J13Rik
0.0776308,0.050092235,ADlasso,0.10903679653679654,0.10824261275272162,0.11434511434511435,Inadl
0.002657425,0.0020759688,No selected,0.0035173160173160175,0.004043545878693624,0.0,L1td1
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Kank4os
0.20339905,0.15430272,ADlasso,0.23457792207792208,0.25287713841368586,0.11226611226611227,Usp1
0.00075015926,0.0007793935,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Angptl3
0.0,0.0,No selected,0.0,0.0,0.0,Gm12705
0.031758003,0.021486454,ADlasso,0.04518398268398268,0.04416796267496112,0.05197505197505198,Atg4c
0.004235579,0.0035584327,No selected,0.005411255411255411,0.005598755832037325,0.004158004158004158,Gm12689
0.0,0.0,No selected,0.0,0.0,0.0,Gm12690
0.005290972,0.0066180034,No selected,0.0045995670995671,0.0052877138413685845,0.0,Foxd3
0.05522178,0.038519457,ADlasso,0.07548701298701299,0.0818040435458787,0.033264033264033266,Alg6
0.041885093,0.02776024,ADlasso,0.059794372294372296,0.060964230171073094,0.05197505197505198,Efcab7
0.22080702,0.13909335,ADlasso,0.27705627705627706,0.27838258164852253,0.2681912681912682,Pgm2
0.0,0.0,No selected,0.0,0.0,0.0,Gm12702
0.0139416745,0.009951357,No selected,0.01948051948051948,0.01866251944012442,0.02494802494802495,Ror1
0.009143482,0.006615739,No selected,0.012716450216450216,0.007153965785381027,0.0498960498960499,Ube2u
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Cachd1
0.0030006368,0.0020708796,No selected,0.004329004329004329,0.004976671850699844,0.0,Raver2
0.0,0.0,No selected,0.0,0.0,0.0,Gm12801
0.0,0.0,No selected,0.0,0.0,0.0,0610043K17Rik
0.0,0.0,No selected,0.0,0.0,0.0,Gm12798
0.005923439,0.004191248,No selected,0.008387445887445888,0.007465007776049767,0.014553014553014554,Ak4
0.013831971,0.00975784,No selected,0.01948051948051948,0.013685847589424573,0.058212058212058215,Dnajc6
0.3255576,0.18389185,ADlasso,0.39475108225108224,0.4108864696734059,0.2869022869022869,Leprot
0.0,0.0,No selected,0.0,0.0,0.0,Lepr
0.0,0.0,No selected,0.0,0.0,0.0,Gm12800
0.0,0.0,No selected,0.0,0.0,0.0,Gm12794
0.0,0.0,No selected,0.0,0.0,0.0,Gm12789
0.03124501,0.02224789,No selected,0.04301948051948052,0.04385692068429238,0.037422037422037424,Pde4b
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Sgip1
0.0,0.0,No selected,0.0,0.0,0.0,Tctex1d1
0.13048589,0.084797926,ADlasso,0.17397186147186147,0.17667185069984448,0.15592515592515593,Mier1
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.0009331259720062209,0.002079002079002079,Gm44037
0.0,0.0,No selected,0.0,0.0,0.0,4930456L15Rik
0.008064214,0.0055246525,No selected,0.011634199134199134,0.01181959564541213,0.010395010395010396,Oma1
0.0,0.0,No selected,0.0,0.0,0.0,Gm12718
0.095833994,0.072292194,ADlasso,0.1204004329004329,0.1359253499222395,0.016632016632016633,Dab1
0.0049079033,0.003618855,No selected,0.006764069264069264,0.002177293934681182,0.037422037422037424,C8b
0.0,0.0,No selected,0.0,0.0,0.0,Gm17662
0.0075334623,0.005666071,No selected,0.010281385281385282,0.01119751166407465,0.004158004158004158,1700024P16Rik
0.06178257,0.04409955,ADlasso,0.08306277056277056,0.08460342146189735,0.07276507276507277,Plpp3
0.0,0.0,No selected,0.0,0.0,0.0,Gm12728
0.0,0.0,No selected,0.0,0.0,0.0,Gm12730
0.04618438,0.030964278,ADlasso,0.06520562770562771,0.06656298600311042,0.056133056133056136,Usp24
0.06102169,0.0438313,ADlasso,0.08143939393939394,0.08740279937791602,0.04158004158004158,Dhcr24
0.015364156,0.011016185,No selected,0.021374458874458876,0.017729393468118197,0.04573804573804574,Ttc22
0.03146076,0.021178685,No selected,0.04491341991341991,0.04541213063763608,0.04158004158004158,Pars2
0.10533187,0.091811635,ADlasso,0.1204004329004329,0.1321928460342146,0.04158004158004158,Fam151a
0.49316108,0.2431307,ADlasso,0.5500541125541125,0.5654743390357698,0.446985446985447,Ssbp3
0.0074237585,0.005211164,No selected,0.010551948051948052,0.01088646967340591,0.008316008316008316,Cyb5rl
0.0,0.0,No selected,0.0,0.0,0.0,Cdcp2
0.005360819,0.003807619,No selected,0.007575757575757576,0.007776049766718507,0.006237006237006237,Gm12802
1.6422724,0.3003726,ADlasso,0.976461038961039,0.9797822706065319,0.9542619542619543,Tmem59
0.0,0.0,No selected,0.0,0.0,0.0,Ldlrad1
0.36975226,0.19446455,ADlasso,0.44507575757575757,0.4656298600311042,0.3076923076923077,Hspb11
0.22077006,0.13045011,ADlasso,0.2859848484848485,0.2933125972006221,0.23700623700623702,Yipf1
0.099400274,0.07029585,ADlasso,0.12932900432900432,0.14618973561430793,0.016632016632016633,Ndc1
0.011988443,0.008768646,No selected,0.016504329004329004,0.014307931570762053,0.031185031185031187,Glis1
0.0,0.0,No selected,0.0,0.0,0.0,1700047F07Rik
0.0,0.0,No selected,0.0,0.0,0.0,Gm12907
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0018662519440124418,0.0,4933424M12Rik
0.07701246,0.058167856,ADlasso,0.09848484848484848,0.09766718506998445,0.10395010395010396,Lrp8
0.84251696,0.34116805,ADlasso,0.7597402597402597,0.7850699844479004,0.5904365904365905,Magoh
0.34096578,0.18323773,ADlasso,0.41693722943722944,0.42457231726283046,0.3659043659043659,0610037L13Rik
0.0,0.0,No selected,0.0,0.0,0.0,4930407G08Rik
0.0,0.0,No selected,0.0,0.0,0.0,Slc1a7
0.047592755,0.03253157,No selected,0.06628787878787878,0.07278382581648522,0.02286902286902287,Echdc2
0.22412506,0.13145947,ADlasso,0.29085497835497837,0.30637636080870917,0.18711018711018712,Coa7
0.44975978,0.2330128,ADlasso,0.5100108225108225,0.5178849144634525,0.4573804573804574,Zcchc11
0.007611299,0.005598322,No selected,0.010551948051948052,0.012130637636080872,0.0,Orc1
0.102545515,0.06544114,ADlasso,0.14177489177489178,0.1421461897356143,0.1392931392931393,Cc2d1b
0.009033779,0.0064211707,No selected,0.012716450216450216,0.013063763608087092,0.010395010395010396,3110021N24Rik
0.61986214,0.29084253,ADlasso,0.6360930735930735,0.64199066874028,0.5966735966735967,Txndc12
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.00031104199066874026,0.002079002079002079,Kti12
0.14301659,0.117886595,ADlasso,0.16477272727272727,0.1421461897356143,0.316008316008316,Rab3b
0.32006267,0.17979279,ADlasso,0.3887987012987013,0.38258164852255055,0.4303534303534304,Nrd1
0.022211213,0.016748011,No selected,0.02976190476190476,0.03421461897356143,0.0,Calr4
0.09075175,0.060992718,ADlasso,0.12283549783549784,0.12877138413685849,0.08316008316008316,Eps15
0.21849558,0.13293329,ADlasso,0.2800324675324675,0.2734059097978227,0.32432432432432434,Ttc39a
0.2629749,0.15130574,ADlasso,0.33306277056277056,0.336547433903577,0.3097713097713098,Faf1
0.0026255574,0.0018130045,No selected,0.003787878787878788,0.004354587869362364,0.0,Dmrta2
0.0013127788,0.00090822554,No selected,0.001893939393939394,0.0009331259720062209,0.008316008316008316,Agbl4
0.06423773,0.04308929,ADlasso,0.08928571428571429,0.09642301710730948,0.04158004158004158,Bend5
0.050826866,0.03435345,ADlasso,0.07115800865800866,0.07620528771384137,0.037422037422037424,Spata6
0.0,0.0,No selected,0.0,0.0,0.0,Skint8
0.0,0.0,No selected,0.0,0.0,0.0,Skint7
0.0,0.0,No selected,0.0,0.0,0.0,Skint1
0.0,0.0,No selected,0.0,0.0,0.0,Skint4
0.0,0.0,No selected,0.0,0.0,0.0,Skint3
0.0,0.0,No selected,0.0,0.0,0.0,Skint2
0.0,0.0,No selected,0.0,0.0,0.0,Gm12823
0.0,0.0,No selected,0.0,0.0,0.0,Skint11
0.006142847,0.0045817266,No selected,0.008387445887445888,0.00933125972006221,0.002079002079002079,Trabd2b
0.0,0.0,No selected,0.0,0.0,0.0,Gm12829
0.0,0.0,No selected,0.0,0.0,0.0,Gm12830
0.011535528,0.008585883,No selected,0.015692640692640692,0.018040435458786936,0.0,Stil
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Tal1
0.6426312,0.5071972,ADlasso,0.5462662337662337,0.5704510108864697,0.38461538461538464,Pdzk1ip1
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Cyp4x1os
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a29
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a12a
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a12b
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a30b
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a10
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Cyp4a31
0.0,0.0,No selected,0.0,0.0,0.0,Cyp4a32
0.1369896,0.08586726,ADlasso,0.18506493506493507,0.18351477449455678,0.19542619542619544,Efcab14
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Atpaf1
0.0,0.0,No selected,0.0,0.0,0.0,Gm12847
0.09657585,0.062149834,ADlasso,0.13365800865800867,0.128149300155521,0.1704781704781705,Mob3c
0.102219805,0.06734342,ADlasso,0.13906926406926406,0.1421461897356143,0.11850311850311851,Mknk1
0.0,0.0,No selected,0.0,0.0,0.0,Kncn
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,6430628N08Rik
0.22377114,0.13047935,ADlasso,0.29085497835497837,0.2920684292379471,0.28274428274428276,Lrrc41
0.0969687,0.0626698,ADlasso,0.13365800865800867,0.12939346811819596,0.16216216216216217,Pomgnt1
0.0,0.0,No selected,0.0,0.0,0.0,1700042G07Rik
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Gm12951
0.034150034,0.0233484,No selected,0.04816017316017316,0.05163297045101089,0.02494802494802495,Pik3r3
0.07591475,0.050111476,ADlasso,0.10524891774891774,0.1057542768273717,0.10187110187110188,Ipp
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.0009331259720062209,0.002079002079002079,Gm12953
0.17747907,0.11036345,ADlasso,0.2324134199134199,0.23825816485225507,0.19334719334719336,Gpbp1l1
0.01777031,0.012363237,No selected,0.025162337662337664,0.02177293934681182,0.04781704781704782,Ccdc17
2.1078353,0.3933549,ADlasso,0.9929653679653679,0.9925349922239503,0.9958419958419958,Prdx1
0.020958494,0.014449641,No selected,0.02976190476190476,0.031726283048211505,0.016632016632016633,Ccdc163
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0018662519440124418,0.0,Tesk2
0.020615283,0.014467056,No selected,0.028950216450216452,0.031726283048211505,0.010395010395010396,Mutyh
0.008626833,0.0059052394,No selected,0.012445887445887446,0.012441679626749611,0.012474012474012475,Gm12996
0.01814539,0.01260975,No selected,0.025703463203463204,0.023950233281493,0.037422037422037424,Zswim5
0.04194882,0.02828116,ADlasso,0.05925324675324675,0.060342146189735615,0.05197505197505198,Hectd3
0.15168557,0.09467127,ADlasso,0.20292207792207792,0.20466562986003112,0.19126819126819128,Eif2b3
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002488335925349922,0.0,Ptch2
0.0,0.0,No selected,0.0,0.0,0.0,Tctex1d4
0.15459093,0.09810319,ADlasso,0.20454545454545456,0.21648522550544325,0.12474012474012475,Tmem53
0.002250478,0.0015548479,No selected,0.003246753246753247,0.0037325038880248835,0.0,Gm12843
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.00031104199066874026,0.002079002079002079,Gm12828
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm12827
0.38654777,0.1993264,ADlasso,0.46185064935064934,0.46220839813374803,0.4594594594594595,Eri3
0.0,0.0,No selected,0.0,0.0,0.0,Gm12840
0.0,0.0,No selected,0.0,0.0,0.0,Gm12845
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.001244167962674961,0.002079002079002079,Slc6a9
0.0,0.0,No selected,0.0,0.0,0.0,Gm12841
0.018113524,0.012347772,No selected,0.025974025974025976,0.023017107309486782,0.04573804573804574,9530034E10Rik
0.34403205,0.1821512,ADlasso,0.4218073593073593,0.4255054432348367,0.3970893970893971,Med8
0.02910057,0.019565154,No selected,0.041666666666666664,0.0447900466562986,0.02079002079002079,Elovl1
0.16485287,0.10562366,ADlasso,0.21482683982683984,0.20964230171073095,0.2494802494802495,2610528J11Rik
0.54450285,0.2513356,ADlasso,0.5946969696969697,0.601244167962675,0.5509355509355509,Ebna1bp2
0.0,0.0,No selected,0.0,0.0,0.0,Olfr62
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1341
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1340
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1339
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1331
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1330
0.0,0.0,No selected,0.0,0.0,0.0,Lao1
0.116536796,0.08235359,ADlasso,0.15016233766233766,0.15863141524105753,0.09355509355509356,Slc2a1
0.34846437,0.23068517,ADlasso,0.3814935064935065,0.40497667185069985,0.22453222453222454,Svbp
0.027851524,0.019252608,No selected,0.03923160173160173,0.03732503888024884,0.05197505197505198,P3h1
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0018662519440124418,0.0,Cldn19
0.0026255574,0.0018130045,No selected,0.003787878787878788,0.004354587869362364,0.0,Zmynd12
0.044199288,0.029647196,ADlasso,0.0625,0.060031104199066876,0.079002079002079,Foxj3
0.016567474,0.018900795,No selected,0.017857142857142856,0.015241057542768274,0.035343035343035345,Guca2a
0.012253819,0.008825636,No selected,0.017045454545454544,0.015863141524105753,0.02494802494802495,Hivep3
0.00587747,0.004781479,No selected,0.007575757575757576,0.008398133748055987,0.002079002079002079,Edn2
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Foxo6os
