Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
7	Clus_gdT	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	9.2011758924346e-07	9.8884677132052e-08	0.0806122448979592	2/13	13/243	CCL5,GNLY	CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,B2M,MALAT1,ACTB,GNLY,MT-CO1,MT-CO3,IFITM2
8	Clus_gdT	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	1.01118013235936e-05	1.16103936753736e-06	0.109808102345416	2/14	8/167	CCL5,GNLY	DUSP2,CCL5,PPP2R5C,B2M,TMSB4X,RPLP1,ACTB,GNLY
9	Clus_gdT	CD8-positive, alpha-beta T cell	1.12863512502448e-05	2.79918865031768e-05	0.0056652548938126	3/96	16/293	DUSP2,CCL5,GNLY	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,CD3E,PPP2R5C,B2M,TMSB4X,MALAT1,ACTB,GNLY,IFITM2
10	Clus_gdT	Central memory CD4-positive, alpha-beta T cell	4.47893588576457e-05	1.23181239188444e-05	NA	2/25	0/1	IL32,TMSB10	
1	Clus_HSPC	Progenitor cell	6.11770276270945e-10	1.29377724670468e-12	0.06553911205074	4/178	10/479	CDK6,SOX4,SPINK2,STMN1	SOX4,SPINK2,ZFAS1,SERPINB1,STMN1,NPM1,PRSS57,HLA-B,S100A6,TMSB10
2	Clus_HSPC	Macrophage	5.66345968168891e-05	1.05972527705249e-07	0.249744114636643	6/281	10/653	STMN1,ANKRD28,AIF1,BTG1,B2M,S100A6	SERPINB1,STMN1,AIF1,TMSB4X,HLA-B,BTG1,B2M,S100A6,TMSB10,HLA-C
3	Clus_HSPC	Hematopoietic stem cell	0.000159398301794961	2.74824658267174e-06	NA	2/88	3/125	SOX4,SPINK2	SPINK2,SERPINB1,ANKRD28
4	Clus_HSPC	Endothelial cell	0.000489534173805878	1.05503054699543e-05	NA	6/466	6/268	HLA-B,B2M,S100A6,TMSB10,HLA-C,MALAT1	TMSB4X,HLA-B,B2M,TMSB10,HLA-C,MALAT1
5	Clus_HSPC	Neuron	0.000786411766500258	0.000240824179704254	0.00583419199604781	2/174	7/288	SOX4,B2M	SOX4,ZFAS1,STMN1,NPM1,TMSB4X,S100A6,TMSB10
6	Clus_HSPC	Megakaryocyte-erythroid progenitor cell	0.000836998893485903	2.5375668510147e-05	NA	2/19	1/67	CDK6,SOX4	SERPINB1
7	Clus_HSPC	Monocyte	0.0070889156928702	9.66662773005626e-05	0.334511189634865	4/218	5/365	STMN1,AIF1,S100A6,MALAT1	SERPINB1,AIF1,S100A6,TMSB10,HLA-C
8	Clus_HSPC	Fibroblast	0.0189291831440753	0.000114920876530773	0.985507246376812	4/309	8/687	SOX4,STMN1,S100A6,HLA-C	SOX4,STMN1,NPM1,TMSB4X,B2M,S100A6,TMSB10,MALAT1
1	Clus_ILC	Effector memory CD4-positive, alpha-beta T cell	6.66691370213968e-28	1.418492277051e-29	NA	4/26	0/1	KLRB1,ANXA1,ITGB1,IL7R	
2	Clus_ILC	Central memory CD4-positive, alpha-beta T cell	1.54682128798618e-27	6.58221824674969e-29	NA	7/25	0/1	ANXA1,ITGB1,IL7R,IL32,LTB,KLF2,SELL	
3	Clus_ILC	Helper T cell	4.99450823470084e-21	6.52177224243849e-22	0.00896992965394411	8/57	6/159	KLRB1,GATA3,TNFRSF18,DUSP1,TSC22D3,IL7R,IL32,SELL	KLRB1,CD7,TSC22D3,IL7R,IL32,LTB
4	Clus_ILC	Regulatory T cell	9.59806138291227e-18	1.07432759434904e-19	0.163556531284303	9/68	6/98	GATA3,TNFRSF18,TNFRSF4,CD7,DUSP1,IL7R,IL32,KLF2,SELL	TNFRSF18,TNFRSF4,CD7,TSC22D3,IL32,LTB
5	Clus_ILC	T-helper 17 cell	8.9049917032543e-17	9.47339542899393e-18	NA	3/31	0/1	KLRB1,GATA3,IL7R	
6	Clus_ILC	T cell	1.08799927478099e-16	5.44425394504516e-18	0.0585267406659939	10/221	14/225	KLRB1,TRDC,TNFRSF18,CD7,DUSP1,IL7R,IL32,LTB,KLF2,SELL	KLRB1,TRDC,FXYD5,ANXA1,ITGB1,IFITM2,CD7,TSC22D3,IL7R,IL32,LTB,CTSW,KLF2,SELL
7	Clus_ILC	Mature NK T cell	1.90819231568244e-15	3.74397519372028e-17	0.187436676798379	6/39	12/141	KLRB1,TRDC,CD7,IL7R,IL32,SELL	KLRB1,TRDC,AREG,CD7,DUSP1,TSC22D3,IL7R,IL32,LTB,CTSW,SELL,IRF1
8	Clus_ILC	CD4-positive, alpha-beta T cell	2.46633461878772e-15	2.58686978472646e-15	0.00404711929507225	7/93	13/281	KLRB1,TNFRSF4,ANXA1,IL7R,LTB,IER2,SELL	KLRB1,TNFRSF18,FXYD5,TNFRSF4,ANXA1,ITGB1,CD7,TSC22D3,IL7R,IL32,LTB,SELL,NFKBIA
9	Clus_ILC	Gamma-delta T cell	6.24654210086791e-15	4.32107711995119e-13	7.09352749092266e-05	2/35	13/308	TRDC,IL7R	KLRB1,TRDC,FXYD5,DDIT4,IFITM2,AREG,CD7,DUSP1,TSC22D3,IL7R,IL32,LTB,CTSW
10	Clus_ILC	Memory T cell	2.32719928298889e-13	2.26256069331636e-15	0.621761658031088	4/16	11/214	KLRB1,IL7R,LTB,KLF2	DDIT4,ITGB1,CD7,TSC22D3,IL7R,JUND,IL32,LTB,IER2,EMP3,NFKBIA
1	Clus_MAIT	Effector memory CD8-positive, alpha-beta T cell	2.7417936711802e-50	1.20659447382851e-52	0.0785562632696391	9/44	8/78	KLRB1,IL7R,GZMK,CD8A,NKG7,CXCR4,GZMA,CCL5,CD69	IL7R,GZMK,CD8A,S100A6,NKG7,S100A4,CTSW,CCL5
2	Clus_MAIT	Effector memory CD4-positive, alpha-beta T cell	1.13499662913244e-44	7.24465933488794e-46	NA	8/26	0/1	KLRB1,IL7R,GZMK,CXCR4,AQP3,RORA,GZMA,CCL5	
3	Clus_MAIT	Mucosal invariant T cell	1.91705231184339e-39	1.84722893071984e-40	0.00908764400721848	7/17	21/81	KLRB1,NCR3,IL7R,SLC4A10,CD8A,CXCR4,RORA	KLRB1,NCR3,IL7R,GZMK,SLC4A10,CD8A,DUSP2,S100A6,PHACTR2,CXCR4,S100A4,LTB,KLRG1,SPOCK2,DUSP1,LINC01871,AQP3,RORA,CCL5,NRIP1,CD69
4	Clus_MAIT	CD8-positive, alpha-beta T cell	5.51556438825213e-37	2.72924972860669e-36	0.000235625664308437	12/96	19/293	KLRB1,IL7R,GZMK,CD8A,DUSP2,NKG7,TRBC2,LTB,KLRG1,GZMA,CCL5,CD69	KLRB1,NCR3,IL7R,GZMK,CD8A,DUSP2,NKG7,TRBC2,CXCR4,S100A4,LTB,ID2,KLRG1,SPOCK2,CTSW,RORA,GZMA,CCL5,CD69
5	Clus_MAIT	Mature NK T cell	8.5181327550665e-37	9.06327235890476e-38	0.0132402415169317	7/39	19/141	KLRB1,NCR3,IL7R,CD8A,NKG7,GZMA,CCL5	KLRB1,NCR3,IL7R,GZMK,DUSP2,NKG7,TRBC2,CXCR4,LTB,ID2,KLRG1,ARL4C,SPOCK2,DUSP1,CTSW,RORA,GZMA,CCL5,CD69
6	Clus_MAIT	CD4-positive, alpha-beta T cell	1.26446255937415e-29	2.68411825443375e-31	0.0951417004048583	11/93	16/281	KLRB1,IL7R,GZMK,CD8A,NKG7,LTB,ID2,KLRG1,GZMA,CCL5,CD69	KLRB1,IL7R,GZMK,DUSP2,NKG7,TRBC2,CXCR4,S100A4,LTB,ID2,HSP90AB1,SPOCK2,RORA,GZMA,CCL5,CD69
7	Clus_MAIT	CD8-positive, alpha-beta cytotoxic T cell	4.58060530374372e-27	1.12039830315335e-27	0.0102892901832609	6/51	18/175	GZMK,CD8A,NKG7,GZMA,CCL5,CD69	KLRB1,IL7R,GZMK,CD8A,DUSP2,NKG7,TRBC2,CXCR4,LTB,ID2,ARL4C,SPOCK2,LINC01871,CTSW,RORA,GZMA,CCL5,CD69
8	Clus_MAIT	Helper T cell	1.20058136586853e-25	2.65193903750601e-25	0.00135039255660045	8/57	9/159	KLRB1,IL7R,GZMK,SLC4A10,TRBC2,CXCR4,DUSP1,CD69	KLRB1,IL7R,TRBC2,CXCR4,S100A4,LTB,LINC01871,RORA,CD69
9	Clus_MAIT	Effector CD4-positive, alpha-beta T cell	1.66238413683316e-24	2.9229396321605e-24	0.00217064477652764	4/7	11/89	KLRB1,GZMK,NKG7,GZMA	KLRB1,NCR3,GZMK,CD8A,S100A6,NKG7,S100A4,KLRG1,CTSW,GZMA,CCL5
10	Clus_MAIT	T-helper 17 cell	6.77033150464577e-24	1.7285952777819e-24	NA	4/31	0/1	KLRB1,IL7R,CD8A,RORA	
1	Clus_NK	Natural killer cell	2.37458925766909e-74	1.13174441350131e-69	4.99182662446931e-10	14/150	19/223	KLRF1,CD247,TYROBP,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,CD7,KLRB1,FCGR3A,KLRD1,FCER1G	KLRF1,CD247,TYROBP,CLIC3,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,CD7,KLRB1,FCGR3A,KLRD1,FCER1G,CD52,PTMA,TMSB4X,MALAT1
2	Clus_NK	Mature NK T cell	1.88167448311458e-66	1.54254168264116e-68	0.0064841085704296	12/42	14/141	KLRF1,TYROBP,PRF1,NKG7,GNLY,GZMB,CD7,KLRB1,FCGR3A,KLRD1,FCER1G,CD52	CD247,CLIC3,PRF1,NKG7,GNLY,GZMB,CST7,CD7,KLRB1,FCGR3A,KLRD1,CD52,MALAT1,MT-ND3
3	Clus_NK	Circulating natural killer cell	2.56422027006473e-41	1.85729333740819e-42	0.00172572281804521	6/12	13/87	TYROBP,NKG7,GNLY,GZMB,FCGR3A,KLRD1	KLRF1,TYROBP,CLIC3,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,CD7,FCGR3A,KLRD1,FCER1G
4	Clus_NK	CD8-positive, alpha-beta cytotoxic T cell	3.39862228042716e-41	7.28904910413821e-43	0.00781425289900349	8/54	14/175	PRF1,NKG7,GNLY,GZMB,CST7,CD7,FCGR3A,VIM	KLRF1,CD247,PRF1,NKG7,GNLY,GZMB,CST7,CD7,KLRB1,FCGR3A,KLRD1,B2M,CD52,MALAT1
5	Clus_NK	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	4.30462878430771e-27	1.05701855214938e-29	0.125754527162978	5/14	17/167	PRF1,NKG7,GNLY,GZMB,KLRD1	KLRF1,TYROBP,PRF1,NKG7,GNLY,GZMB,CST7,KLRB1,FCGR3A,KLRD1,B2M,RPLP1,CD52,TMSB4X,RPL39,MT-ND3,RPLP0
6	Clus_NK	CD16-positive natural killer cell	4.81938525002567e-21	1.2463927370756e-22	NA	3/3	0/1	NKG7,GNLY,FCGR3A	
7	Clus_NK	Effector memory CD8-positive, alpha-beta T cell	9.64068110790965e-21	3.79179982041356e-23	0.140529531568228	7/47	12/78	PRF1,NKG7,GNLY,CST7,KLRB1,KLRD1,TMSB4X	PRF1,NKG7,SPON2,GNLY,GZMB,CST7,FCGR3A,KLRD1,B2M,CD52,RPL39,RPS2
8	Clus_NK	T cell	7.83080209664945e-20	4.56678363990432e-22	0.113017154389506	14/224	14/225	KLRF1,CD247,PRF1,NKG7,GNLY,GZMB,CD7,KLRB1,FCGR3A,KLRD1,CD52,VIM,FTH1,MALAT1	CD247,PRF1,NKG7,GNLY,GZMB,CST7,CD7,KLRB1,KLRD1,B2M,CD52,VIM,PTMA,TMSB4X
9	Clus_NK	CD16-positive, CD56-dim natural killer cell, human	7.7072093510578e-19	2.98986569653105e-20	NA	3/4	0/1	NKG7,GNLY,FCGR3A	
10	Clus_NK	Monocyte	9.19273421698433e-17	6.42636279486803e-19	0.137404580152672	11/218	8/365	TYROBP,NKG7,GNLY,CST7,KLRB1,FCGR3A,KLRD1,FCER1G,CD52,FTH1,MALAT1	TYROBP,NKG7,GNLY,FCGR3A,FCER1G,CD52,VIM,FTH1
1	Clus_NK_CD56bright	Natural killer cell	1.07630808563387e-74	1.04467691921896e-76	0.00244045502535226	18/150	21/223	SELL,GZMK,XCL2,GNLY,KLRD1,XCL1,CTSW,NCAM1,KLRC1,AREG,CMC1,IL2RB,CD2,TCF7,KLRF1,ITGAX,IL7R,TYROBP	SELL,GZMK,XCL2,GNLY,KLRD1,XCL1,CTSW,NCAM1,KLRC1,AREG,CMC1,IL2RB,CD2,TSC22D3,HOPX,FOS,DUSP2,KLRF1,ID2,IL7R,TYROBP
2	Clus_NK_CD56bright	Mature NK T cell	1.69474382287445e-33	2.12551503316471e-36	0.0802407221664995	9/42	18/141	SELL,GNLY,KLRD1,NCAM1,CD2,TCF7,KLRF1,IL7R,TYROBP	SELL,GZMK,XCL2,GNLY,KLRD1,XCL1,CTSW,KLRC1,AREG,CMC1,IL2RB,CD2,TSC22D3,HOPX,FOS,DUSP2,ID2,IL7R
3	Clus_NK_CD56bright	T cell	1.78010847443214e-28	3.62135237771028e-31	0.0864321608040201	18/224	18/225	SELL,GZMK,XCL2,GNLY,KLRD1,XCL1,CD44,NCAM1,KLRC1,CMC1,IL2RB,IL18R1,CD2,TCF7,FOS,KLRF1,ID2,IL7R	SELL,GZMK,XCL2,GNLY,KLRD1,XCL1,CTSW,GPR183,CMC1,IL2RB,CD2,TCF7,TSC22D3,HOPX,DUSP2,ID2,RPS3A,IL7R
4	Clus_NK_CD56bright	CD8-positive, alpha-beta T cell	1.38038741478048e-26	7.29734145171969e-29	0.0473790322580645	13/99	16/293	SELL,GZMK,XCL2,GNLY,XCL1,CD44,NCAM1,GPR183,IL2RB,CD2,FOS,DUSP2,IL7R	GZMK,XCL2,GNLY,KLRD1,XCL1,CTSW,KLRC1,CMC1,IL2RB,CD2,TSC22D3,HOPX,FOS,DUSP2,ID2,IL7R
5	Clus_NK_CD56bright	Effector memory CD8-positive, alpha-beta T cell	6.19391549797249e-26	6.26180682517742e-29	0.317767653758542	8/47	5/78	SELL,GZMK,GNLY,KLRD1,CD44,GPR183,TCF7,IL7R	GZMK,GNLY,KLRD1,CTSW,IL7R
6	Clus_NK_CD56bright	Naive thymus-derived CD4-positive, alpha-beta T cell	1.92904754923579e-19	1.1251225033312e-21	0.0857787810383747	4/16	6/111	SELL,GPR183,TCF7,IL7R	SELL,GPR183,CD2,TCF7,TSC22D3,IL7R
7	Clus_NK_CD56bright	CD8-positive, alpha-beta cytotoxic T cell	1.68057508609638e-17	1.14443929457191e-19	0.0943204868154158	5/54	13/175	GZMK,XCL2,GNLY,XCL1,CD2	GZMK,GNLY,KLRD1,CTSW,KLRC1,CMC1,CD2,TSC22D3,HOPX,DUSP2,KLRF1,ID2,IL7R
8	Clus_NK_CD56bright	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	1.95552186825429e-17	1.29582738687073e-17	0.00111467841071823	3/16	8/243	SELL,GZMK,GNLY	GZMK,GNLY,CTSW,CMC1,CD2,HOPX,DUSP2,ID2
9	Clus_NK_CD56bright	Central memory T cell	1.63120915724469e-16	6.32796655827681e-18	NA	3/8	0/1	SELL,TCF7,IL7R	
10	Clus_NK_CD56bright	Effector T cell	1.77507408074436e-16	2.59060278953539e-19	0.668192219679634	8/51	5/67	GZMK,GNLY,KLRD1,IL2RB,IL18R1,FOS,KLRF1,ID2	GZMK,XCL1,CD2,TSC22D3,DUSP2
1	Clus_NK_Proliferating	Natural killer cell	1.30870960273182e-43	6.41510948752904e-43	8.00202124523665e-06	13/150	14/223	STMN1,GNLY,HMGB2,PCNA,KLRF1,TUBA1B,CD7,TRDC,GZMA,NKG7,CTSW,PRF1,CD247	STMN1,GNLY,KLRF1,CD7,TRDC,GZMA,IFITM2,IGFBP7,NKG7,CTSW,PRF1,CD247,MALAT1,CD52
2	Clus_NK_Proliferating	Mature NK T cell	1.99329835296401e-31	9.4788111997248e-35	0.224260958205912	8/42	10/141	GNLY,KLRF1,CD7,TRDC,GZMA,NKG7,PRF1,CD52	GNLY,CD7,TRDC,GZMA,NKG7,CTSW,PRF1,CD247,MALAT1,CD52
3	Clus_NK_Proliferating	CD8-positive, alpha-beta cytotoxic T cell	2.27682481848769e-31	2.00033783514497e-33	0.0183312428442341	8/54	12/175	STMN1,GNLY,HMGB2,CD7,TRDC,GZMA,NKG7,PRF1	GNLY,HMGB2,KLRF1,CD7,TRDC,GZMA,NKG7,CTSW,PRF1,CD247,MALAT1,CD52
4	Clus_NK_Proliferating	T cell	7.44989287752638e-23	2.71418244173085e-25	0.0787321063394683	16/224	12/225	STMN1,GNLY,HMGB2,PCNA,KLRF1,TUBA1B,TYMS,CD7,TRDC,GZMA,NKG7,HMGN2,PRF1,CD247,MALAT1,CD52	STMN1,GNLY,HMGB2,CD7,TRDC,GZMA,IFITM2,NKG7,CTSW,PRF1,CD247,CD52
5	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	3.80509245677146e-15	7.20143605296984e-18	0.328602620087336	3/14	7/167	GNLY,NKG7,PRF1	GNLY,KLRF1,GZMA,NKG7,CTSW,PRF1,CD52
6	Clus_NK_Proliferating	Circulating natural killer cell	2.02032968350513e-14	4.33485170665059e-16	0.0354077253218884	2/12	9/87	GNLY,NKG7	GNLY,KLRF1,CD7,GZMA,IFITM2,IGFBP7,NKG7,CTSW,PRF1
7	Clus_NK_Proliferating	Proliferating CD4-positive, alpha-beta T cell	2.37092531712812e-14	8.17560454182111e-16	NA	2/3	0/1	STMN1,TUBA1B	
8	Clus_NK_Proliferating	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	2.21422480752611e-13	1.66915520902045e-13	0.00139087541696962	3/16	8/243	GNLY,GZMA,NKG7	GNLY,GZMA,IFITM2,NKG7,CTSW,PRF1,MALAT1,CD52
9	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell	5.84234396860405e-13	4.40001096974785e-15	0.159453302961276	5/47	5/78	GNLY,PCNA,GZMA,NKG7,PRF1	GNLY,NKG7,CTSW,PRF1,CD52
10	Clus_NK_Proliferating	CD16-negative natural killer cell	2.64032276686385e-12	1.47949120557026e-13	NA	2/3	0/1	GNLY,NKG7	
1	Clus_pDC	Plasmacytoid dendritic cell	6.98144578635171e-41	6.49488974607714e-41	4.47442786929318e-05	6/93	8/295	TCF4,GZMB,CCDC50,IRF8,JCHAIN,IRF7	TCF4,GZMB,CCDC50,UGCG,IRF8,PPP1R14B,JCHAIN,IRF7
2	Clus_pDC	Plasma cell	1.76609127731356e-08	2.28373872066408e-10	NA	3/64	2/333	TCF4,GZMB,JCHAIN	JCHAIN,B2M
3	Clus_pDC	Natural killer cell	2.95740931990373e-06	6.37372698255113e-08	NA	2/150	4/223	GZMB,TXNIP	GZMB,TMSB4X,MALAT1,TXNIP
4	Clus_pDC	Dendritic cell	5.52520475493726e-06	1.20709096731897e-08	0.599564744287269	5/143	7/307	TCF4,GZMB,IRF8,JCHAIN,IRF7	TCF4,UGCG,IRF8,PPP1R14B,IRF7,TMSB4X,B2M
5	Clus_pDC	Plasmacytoid dendritic cell, human	0.000323769789144096	1.39555943596593e-05	NA	2/5	0/1	CCDC50,IRF7	
6	Clus_pDC	Granulocyte	0.00285177927546211	0.000184382280741085	NA	2/69	0/40	TCF4,JCHAIN	
7	Clus_pDC	B cell	0.0120542585088328	0.000475104896313584	0.1792656587473	3/169	7/264	GZMB,JCHAIN,MT-ND3	TCF4,CCDC50,IRF8,JCHAIN,MALAT1,MT-CO3,B2M
8	Clus_pDC	CD4-positive, alpha-beta T cell	0.047592451248679	0.00431555563731374	NA	2/96	2/281	GZMB,MT-ATP6	MALAT1,TXNIP
9	Clus_pDC	Macrophage	0.047592451248679	0.00451307727358163	NA	3/281	4/653	MT-ATP6,MT-CO3,B2M	IRF8,TMSB4X,TXNIP,B2M
1	Clus_Plasmablast	Plasma cell	1.24319625629944e-49	3.17811794351496e-48	1.36112512695984e-06	6/64	7/333	JCHAIN,MZB1,SEC11C,IGKC,IGHA1,IGLC2	JCHAIN,MZB1,SEC11C,IGKC,IGHA1,HSP90B1,IGLC2
2	Clus_Plasmablast	Plasmablast	4.1216701311836e-26	3.12542571960313e-28	0.0166133506101064	3/16	7/40	JCHAIN,MZB1,IGHA1	JCHAIN,MZB1,SEC11C,IGKC,IGHA1,HSP90B1,IGLC2
3	Clus_Plasmablast	Plasmacytoid dendritic cell	4.66524582562568e-17	2.65664289860295e-19	0.0485232067510548	5/93	8/295	JCHAIN,MZB1,IGKC,IGLC2,HLA-DRA	JCHAIN,MZB1,SEC11C,IGKC,HSP90B1,RPS27,RPS12,HLA-DRA
4	Clus_Plasmablast	Granulocyte	1.64617889444197e-10	2.83823947317581e-12	NA	5/69	2/40	JCHAIN,IGKC,IGHA1,IGLC2,HLA-DRA	FTH1,HLA-DRA
5	Clus_Plasmablast	B cell	2.36574989863179e-10	2.23339951772531e-12	0.0750528541226216	6/169	8/264	JCHAIN,MZB1,IGKC,IGHA1,IGLC2,HLA-DRA	JCHAIN,MZB1,IGKC,IGHA1,IGLC2,MALAT1,RPS27,HLA-DRA
6	Clus_Plasmablast	Dendritic cell	7.32383322236106e-05	1.23068697706766e-06	0.0904761904761905	4/143	5/307	JCHAIN,SEC11C,IGKC,HLA-DRA	TMSB4X,FTH1,HLA-DRA,RPL30,ACTB
7	Clus_Plasmablast	Natural killer cell	0.0139577181067985	0.000421138046325818	NA	3/150	4/223	MZB1,SEC11C,HLA-DRA	MALAT1,TMSB4X,RPS27,ACTB
8	Clus_Plasmablast	Memory B cell	0.0184506880833615	0.000677832164912036	NA	2/39	2/44	SEC11C,HLA-DRA	IGKC,HLA-DRA
9	Clus_Plasmablast	Monocyte	0.0184506880833615	0.000249174998238597	0.270906949352179	3/218	5/365	MALAT1,FTH1,HLA-DRA	IGKC,IGLC2,FTH1,HLA-DRA,ACTB
10	Clus_Plasmablast	T cell	0.02921124186947	0.0012591052529944	NA	3/224	4/225	MALAT1,FTH1,ACTB	TMSB4X,RPS27,RPS12,RPL30
1	Clus_Platelet	Megakaryocyte	2.22047603004942e-24	9.57101737090266e-27	NA	3/69	3/53	PPBP,PF4,NRGN	PPBP,PF4,NRGN
2	Clus_Platelet	Platelet	7.04320716223562e-19	6.0717303122721e-21	NA	2/53	3/114	PPBP,PF4	PPBP,PF4,NRGN
3	Clus_Platelet	Megakaryocyte progenitor cell	1.43202708744507e-17	1.85175916479966e-19	NA	2/15	3/94	PPBP,PF4	PPBP,PF4,NRGN
1	Clus_Treg	Naive regulatory T cell	1.14695835501798e-18	7.32101077671055e-20	NA	4/11	0/1	TIGIT,FOXP3,IKZF2,IL2RA	
2	Clus_Treg	T cell	1.14695835501798e-18	3.91233212946235e-21	0.316851664984864	9/221	14/225	TIGIT,FOXP3,IL32,TRAC,IL2RA,LEF1,LDHB,CXCR4,CD27	BIRC3,IL32,TRAC,C12orf57,S100A4,S100A10,SOD1,LEF1,LDHB,PIK3IP1,CXCR4,RCAN3,RPS6,CD27
3	Clus_Treg	CD4-positive, CD25-positive, alpha-beta regulatory T cell	1.40264775005829e-16	4.31248095834921e-18	0.0632780082987552	4/24	11/230	TIGIT,FOXP3,IKZF2,IL2RA	RTKN2,TIGIT,FOXP3,IKZF2,IL32,TRAC,S100A4,IL2RA,CXCR4,CD27,TNFRSF1B
4	Clus_Treg	Natural T-regulatory cell	2.38521210219612e-13	1.16418463049764e-13	0.00607379340797291	3/13	5/133	FOXP3,IKZF2,IL2RA	TIGIT,IL32,S100A4,IL10RA,S100A10
5	Clus_Treg	CD4-positive, alpha-beta T cell	1.05204226818229e-10	6.08362958335382e-12	0.0750507099391481	6/93	15/281	TIGIT,FOXP3,TRAC,IL2RA,LDHB,CD27	TIGIT,FOXP3,BIRC3,IL32,TRAC,S100A4,RPL12,SOD1,LEF1,LDHB,PIK3IP1,CXCR4,PIK3R1,RCAN3,RPS6
6	Clus_Treg	Induced T-regulatory cell	1.29038451727731e-10	1.92184928105131e-11	NA	2/4	0/1	FOXP3,IL2RA	
7	Clus_Treg	Central memory CD4-positive, alpha-beta T cell	2.8035428445543e-10	4.77198782051796e-11	NA	4/25	0/1	IL32,TRAC,LDHB,CD27	
8	Clus_Treg	Naive T cell	4.49949835971543e-07	8.7620020445935e-09	0.598974358974359	3/19	12/192	IL2RA,LEF1,CD27	RPL36,IL32,TRAC,S100A4,RPL12,RPL8,LEF1,LDHB,PIK3IP1,CXCR4,RPS6,CD27
9	Clus_Treg	Helper T cell	7.95248740660962e-07	3.11787832566575e-07	0.0336134453781513	4/57	8/159	FOXP3,IL32,IL2RA,CXCR4	TIGIT,IL32,TRAC,S100A4,PIK3IP1,CXCR4,RPS6,CD27
10	Clus_Treg	CD8-positive, alpha-beta T cell	1.43424157107158e-06	3.51916806000059e-07	0.060388945752303	5/96	11/293	TIGIT,IKZF2,TRAC,S100A10,CD27	TIGIT,IL32,TRAC,S100A4,S100A10,SOD1,LDHB,CXCR4,PIK3R1,CD27,TNFRSF1B
