Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
7	Clus_NK_CD56bright	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	4.07553701298864e-25	1.14332409033817e-25	0.00165895426399396	6/16	13/243	SELL,GNLY,GZMK,GZMA,CCL5,CST7	CD2,S100A4,GNLY,CMC1,GZMK,GZMA,ACTB,MALAT1,CTSW,B2M,CYBA,CCL5,CST7
8	Clus_NK_CD56bright	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	5.39780462093972e-18	1.06208981856798e-19	0.0365111561866126	4/14	16/167	GNLY,KLRD1,GZMB,CCL5	XCL2,SELL,GNLY,CMC1,GZMA,TCF7,ACTB,TMSB4X,TSC22D3,CTSW,KLRD1,GZMB,B2M,CYBA,CCL5,CST7
9	Clus_NK_CD56bright	Naive thymus-derived CD4-positive, alpha-beta T cell	5.58399063163083e-16	1.88670598606658e-18	0.266171792152704	3/16	8/111	SELL,TCF7,GPR183	CD2,S100A4,SELL,TMSB10,TCF7,ACTB,TSC22D3,GPR183
10	Clus_NK_CD56bright	Effector memory CD4-positive, alpha-beta T cell	1.29728602865403e-15	5.59175012350876e-17	NA	5/29	0/1	GNLY,GZMK,GZMA,CD44,CCL5	
1	Clus_NK_Proliferating	CD8-positive, alpha-beta cytotoxic T cell	3.72076103882115e-21	2.18225881666187e-22	0.00648790620100513	5/51	9/175	STMN1,GNLY,HMGB2,GZMA,NKG7	CD52,RPS27,GNLY,HMGB2,GZMA,RPS12,MALAT1,B2M,NKG7
2	Clus_NK_Proliferating	Mature NK T cell	8.62595226401643e-13	1.50516624358371e-14	0.0686845168800931	4/39	5/141	CD52,GNLY,GZMA,NKG7	CD52,GNLY,GZMA,MALAT1,NKG7
3	Clus_NK_Proliferating	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	4.6484502327114e-12	1.78057112001521e-12	0.00846052553408034	3/13	6/243	GNLY,GZMA,NKG7	CD52,GNLY,GZMA,MALAT1,B2M,NKG7
4	Clus_NK_Proliferating	Proliferating CD4-positive, alpha-beta T cell	4.6484502327114e-12	4.55775137319442e-13	NA	2/3	0/1	STMN1,TUBA1B	
5	Clus_NK_Proliferating	T cell	4.6484502327114e-12	2.96849184791714e-14	0.506048387096774	9/221	16/225	STMN1,CD52,GNLY,HMGB2,GZMA,MALAT1,TUBA1B,FTL,NKG7	STMN1,CD52,RPS27,GNLY,RPL32,RPL34,HMGB2,GZMA,RPS18,RPS12,TMSB4X,RPL30,TPT1,B2M,RPL13,NKG7
6	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	2.41634710927241e-11	1.20695962219339e-13	0.826130653266332	2/14	19/167	GNLY,NKG7	RPL11,CD52,GNLY,RPL32,RPL34,GZMA,RPS18,EEF1A1,RPS12,TMSB4X,RPL39,RPL10,RPL30,TPT1,B2M,RPL13,RPS28,RPL18A,NKG7
7	Clus_NK_Proliferating	Effector CD8-positive, alpha-beta T cell	4.26103639021832e-10	6.34622441096346e-11	NA	3/8	0/1	GNLY,GZMA,NKG7	
8	Clus_NK_Proliferating	CD4-positive, alpha-beta cytotoxic T cell	7.48830064553773e-10	1.27460436519791e-10	NA	2/3	0/1	GNLY,NKG7	
9	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell	2.24961238594632e-08	1.95285603852451e-09	0.0942028985507246	4/44	10/78	GNLY,GZMA,TMSB4X,NKG7	RPL11,CD52,GNLY,EEF1A1,RPS12,RPL39,B2M,RPS2,RPL13,NKG7
10	Clus_NK_Proliferating	Effector CD4-positive, alpha-beta T cell	4.46329053970356e-07	1.07633714614103e-07	NA	2/7	3/89	GZMA,NKG7	CD52,GZMA,NKG7
1	Clus_pDC	Plasmacytoid dendritic cell	4.6513542651628e-35	1.86311861988508e-34	1.19566376337672e-05	7/93	9/295	ITM2C,CCDC50,JCHAIN,IRF7,GZMB,IRF8,TCF4	ITM2C,CCDC50,JCHAIN,UGCG,IRF7,PPP1R14B,GZMB,IRF8,TCF4
2	Clus_pDC	Plasma cell	1.81101019021205e-09	1.56121568121728e-11	NA	3/64	3/333	JCHAIN,GZMB,TCF4	ITM2C,JCHAIN,B2M
3	Clus_pDC	Dendritic cell	0.00013246851405805	3.51955413945225e-07	0.594249201277955	5/143	8/307	JCHAIN,IRF7,GZMB,IRF8,TCF4	HLA-A,TMSB4X,UGCG,IRF7,PPP1R14B,B2M,IRF8,TCF4
4	Clus_pDC	Plasmacytoid dendritic cell, human	0.000485962748980928	1.67573361717562e-05	NA	2/5	0/1	CCDC50,IRF7	
5	Clus_pDC	B cell	0.00126413100205875	2.36268161695464e-05	0.15343347639485	4/169	8/264	ITM2C,JCHAIN,GZMB,MT-ND3	CCDC50,JCHAIN,HLA-A,MALAT1,B2M,IRF8,TCF4,MT-CO3
6	Clus_pDC	Endothelial cell	0.0023978524113268	0.000113691278123253	NA	5/466	6/268	ITM2C,JCHAIN,HLA-A,MALAT1,B2M	TXNIP,HLA-A,TMSB4X,MALAT1,B2M,TCF4
7	Clus_pDC	Natural killer cell	0.00470291773272837	0.000150365142975337	0.137231503579952	2/150	5/223	TXNIP,GZMB	TXNIP,HLA-A,TMSB4X,MALAT1,GZMB
8	Clus_pDC	Granulocyte	0.0118021798493758	0.000712200508151988	NA	2/69	0/40	JCHAIN,TCF4	
1	Clus_Plasmablast	NA	NA	NA	NA	NA/NA	NA/NA	NA	NA
1	Clus_Platelet	Megakaryocyte	5.32147101451441e-24	2.29373750625621e-26	NA	3/69	3/53	PF4,PPBP,NRGN	PF4,PPBP,NRGN
2	Clus_Platelet	Megakaryocyte progenitor cell	5.05404409085453e-21	4.35693456108149e-23	NA	2/15	3/94	PF4,PPBP	PF4,PPBP,NRGN
3	Clus_Platelet	Platelet	4.71522937112257e-19	6.09727935921024e-21	NA	2/53	3/114	PF4,PPBP	PF4,PPBP,NRGN
1	Clus_Treg	CD4-positive, alpha-beta memory T cell	0.00201523384031706	8.28804001955964e-05	NA	2/13	4/44	S100A4,SELL	RCAN3,TXNIP,PBXIP1,SELL
2	Clus_Treg	Central memory CD8-positive, alpha-beta T cell	0.00201523384031706	2.44247561275913e-05	NA	2/12	1/40	SELL,PTPRC	SELL
3	Clus_Treg	Macrophage	0.00201523384031706	9.04162402081141e-06	0.34572864321608	6/281	13/653	LAPTM5,CTSS,S100A6,S100A4,RPS27,PTPRC	TNFRSF1B,CAPZB,SH3BGRL3,LAPTM5,TXNIP,CTSS,S100A10,S100A6,S100A4,RPS27,TPM3,ARPC5,PTPRC
4	Clus_Treg	Memory B cell	0.00201523384031706	9.30317202066511e-05	NA	3/39	2/44	S100A10,S100A4,SELL	TXNIP,SELL
5	Clus_Treg	Memory T cell	0.00201523384031706	0.000253594683222386	0.02098267589093	2/19	5/214	S100A4,PTPRC	EPB41,LCK,TXNIP,RPS27,PTPRC
6	Clus_Treg	Monocyte	0.00201523384031706	2.03350790801531e-05	0.279093717816684	5/218	11/365	TNFRSF1B,CTSS,S100A6,SELL,PTPRC	TNFRSF1B,SH3BGRL3,LAPTM5,SMAP2,TXNIP,CTSS,S100A10,S100A6,S100A4,SELL,PTPRC
7	Clus_Treg	Naive regulatory T cell	0.00201523384031706	6.85131990468389e-05	NA	2/11	0/1	SELL,PTPRC	
8	Clus_Treg	Naive thymus-derived CD4-positive, alpha-beta T cell	0.00203661185539469	0.000105341992520415	NA	2/16	4/111	SELL,PTPRC	RCAN3,TXNIP,S100A4,SELL
9	Clus_Treg	Myeloid suppressor cell	0.00247333175369228	0.00357440375090341	0.00338895788816123	2/41	14/446	SELL,PTPRC	TNFRSF1B,RPL11,SH3BGRL3,LAPTM5,SMAP2,RPS8,CTSS,S100A10,S100A6,S100A4,TPM3,SELL,ARPC5,PTPRC
10	Clus_Treg	Central memory CD4-positive, alpha-beta T cell	0.00429028001522761	0.000351359139178123	NA	2/28	0/1	SELL,PTPRC	
