Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
1	Clus_NK_CD56bright	Natural killer cell	7.90182623438738e-69	6.45702634198584e-71	0.00313260351026521	17/150	23/223	SELL,GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CTSW,KLRC1,IL2RB,AREG,CD2,NCAM1,TCF7,CCL5,GZMB,GZMA	SELL,GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CTSW,KLRC1,IL2RB,AREG,FOS,TSC22D3,CD2,NCAM1,MALAT1,S100A4,CCL5,TMSB4X,CYBA,ACTB,GZMB,GZMA
2	Clus_NK_CD56bright	Effector memory CD8-positive, alpha-beta T cell	6.04584441418311e-34	6.02372519499467e-36	0.00997910496082884	10/47	9/78	SELL,GNLY,GZMK,KLRD1,CD44,GPR183,TCF7,CCL5,TMSB4X,GZMA	GNLY,GZMK,KLRD1,CTSW,S100A4,CCL5,S100A6,B2M,GZMB
3	Clus_NK_CD56bright	Mature NK T cell	3.92333499748577e-32	1.76438660531637e-34	0.035035035035035	9/42	19/141	SELL,GNLY,KLRD1,CD2,NCAM1,TCF7,CCL5,GZMB,GZMA	SELL,GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CTSW,KLRC1,IL2RB,AREG,FOS,TSC22D3,CD2,MALAT1,CCL5,ACTB,GZMB,GZMA
4	Clus_NK_CD56bright	T cell	7.12933479918014e-32	3.67850366017235e-34	0.0411646586345382	19/224	19/225	SELL,GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CD44,KLRC1,IL2RB,FOS,CD2,NCAM1,TCF7,MALAT1,CCL5,ACTB,GZMB,GZMA	SELL,GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CTSW,IL2RB,TSC22D3,CD2,GPR183,TCF7,S100A4,CCL5,TMSB4X,B2M,GZMB,GZMA
5	Clus_NK_CD56bright	CD8-positive, alpha-beta T cell	4.84408994590964e-30	9.71398418550353e-32	0.0140163026202695	14/99	20/293	SELL,GNLY,GZMK,XCL2,XCL1,CD44,IL2RB,FOS,CD2,GPR183,NCAM1,CCL5,GZMB,GZMA	GNLY,GZMK,XCL2,XCL1,CMC1,KLRD1,CTSW,KLRC1,IL2RB,FOS,TSC22D3,CD2,MALAT1,S100A4,CCL5,TMSB4X,ACTB,B2M,GZMB,GZMA
6	Clus_NK_CD56bright	CD8-positive, alpha-beta cytotoxic T cell	9.4276571433187e-29	4.71203410445797e-29	0.000704157213497869	8/54	14/175	GNLY,GZMK,XCL2,XCL1,CD2,CCL5,GZMB,GZMA	GNLY,GZMK,CMC1,KLRD1,CTSW,KLRC1,TSC22D3,CD2,MALAT1,CCL5,CYBA,B2M,GZMB,GZMA
7	Clus_NK_CD56bright	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	2.15322792005303e-23	1.09327048602314e-24	0.00977377358303401	5/16	13/243	SELL,GNLY,GZMK,CCL5,GZMA	GNLY,GZMK,CMC1,CTSW,CD2,MALAT1,S100A4,CCL5,CYBA,ACTB,MT-CO1,B2M,GZMA
8	Clus_NK_CD56bright	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	1.385696167794e-20	1.24573532567047e-22	0.0709219858156028	4/14	15/167	GNLY,KLRD1,CCL5,GZMB	SELL,GNLY,XCL2,CMC1,KLRD1,CTSW,TSC22D3,TCF7,CCL5,TMSB4X,CYBA,ACTB,B2M,GZMB,GZMA
9	Clus_NK_CD56bright	Effector T cell	4.14846416233411e-17	2.50726270560655e-19	0.172077922077922	7/51	8/67	GNLY,GZMK,KLRD1,IL2RB,FOS,CCL5,GZMA	GZMK,XCL1,TSC22D3,CD2,MALAT1,CCL5,MT-CO1,GZMA
10	Clus_NK_CD56bright	Naive thymus-derived CD4-positive, alpha-beta T cell	4.14846416233411e-17	1.79476597993746e-19	0.213166144200627	3/16	9/111	SELL,GPR183,TCF7	SELL,TSC22D3,CD2,GPR183,TCF7,S100A4,ACTB,MT-CO1,TMSB10
1	Clus_NK_Proliferating	CD8-positive, alpha-beta cytotoxic T cell	8.9732762672519e-32	4.21247614631117e-33	0.00561412715393596	5/51	9/175	STMN1,GNLY,HMGB2,NKG7,GZMA	GNLY,HMGB2,NKG7,GZMA,MALAT1,RPS27,RPS12,B2M,CD52
2	Clus_NK_Proliferating	Mature NK T cell	2.99177409717594e-20	2.86473852718625e-22	0.0837155963302752	4/39	5/141	GNLY,NKG7,GZMA,CD52	GNLY,NKG7,GZMA,MALAT1,CD52
3	Clus_NK_Proliferating	T cell	7.81828809911346e-18	3.52222375177052e-20	0.301507537688442	9/221	15/225	STMN1,GNLY,TUBA1B,HMGB2,NKG7,GZMA,MALAT1,FTL,CD52	STMN1,GNLY,HMGB2,NKG7,GZMA,RPS27,RPL13,RPS12,TPT1,RPL34,RPL30,B2M,CD52,RPS18,TMSB4X
4	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell	5.84166731221902e-17	1.72647398033875e-17	0.00645060812824434	4/44	9/78	GNLY,NKG7,GZMA,TMSB4X	GNLY,NKG7,RPL13,EEF1A1,RPS12,B2M,CD52,RPL11,RPL39
5	Clus_NK_Proliferating	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	1.71622670533008e-16	2.39466680347039e-17	0.0176039518396575	3/13	10/243	GNLY,NKG7,GZMA	GNLY,NKG7,GZMA,MALAT1,B2M,CD52,MT-CYB,MT-ATP6,MT-CO3,MT-CO1
6	Clus_NK_Proliferating	Proliferating CD4-positive, alpha-beta T cell	6.54722090082349e-16	8.3581543414768e-17	NA	2/3	0/1	STMN1,TUBA1B	
7	Clus_NK_Proliferating	CD4-positive, alpha-beta cytotoxic T cell	3.32947183538062e-15	4.95878783992859e-16	NA	2/3	0/1	GNLY,NKG7	
8	Clus_NK_Proliferating	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	4.54754974528185e-14	2.87921174591734e-16	0.72452068617558	2/14	17/167	GNLY,NKG7	GNLY,NKG7,GZMA,RPL13,EEF1A1,RPS12,TPT1,RPL34,RPL30,B2M,RPL10,CD52,RPL11,RPS18,TMSB4X,RPS28,RPL39
9	Clus_NK_Proliferating	Effector CD8-positive, alpha-beta T cell	4.81389891391892e-13	9.21810430324901e-14	NA	3/8	0/1	GNLY,NKG7,GZMA	
10	Clus_NK_Proliferating	Effector CD4-positive, alpha-beta T cell	1.67301055494719e-11	3.55959692541956e-12	NA	2/7	3/89	NKG7,GZMA	NKG7,GZMA,CD52
1	Clus_pDC	Plasmacytoid dendritic cell	6.59760010244688e-44	8.77905354067032e-44	2.9293795360531e-05	7/93	9/295	TCF4,GZMB,CCDC50,IRF8,JCHAIN,ITM2C,IRF7	TCF4,GZMB,CCDC50,UGCG,IRF8,PPP1R14B,JCHAIN,ITM2C,IRF7
2	Clus_pDC	Plasma cell	1.44187774672763e-08	1.86449708628573e-10	NA	3/64	3/333	TCF4,GZMB,JCHAIN	JCHAIN,ITM2C,B2M
3	Clus_pDC	Dendritic cell	1.10066860703982e-05	2.25768122878316e-08	0.592788971367975	5/143	8/307	TCF4,GZMB,IRF8,JCHAIN,IRF7	TCF4,UGCG,IRF8,PPP1R14B,IRF7,TMSB4X,B2M,HLA-A
4	Clus_pDC	Natural killer cell	1.10066860703982e-05	1.0204524471482e-07	0.146682188591385	2/150	5/223	GZMB,TXNIP	GZMB,TMSB4X,MALAT1,TXNIP,HLA-A
5	Clus_pDC	Plasmacytoid dendritic cell, human	0.000419437033558951	1.80791824809893e-05	NA	2/5	0/1	CCDC50,IRF7	
6	Clus_pDC	B cell	0.00108400245164639	2.65341703152493e-05	0.157894736842105	4/169	8/264	GZMB,JCHAIN,ITM2C,MT-ND3	TCF4,CCDC50,IRF8,JCHAIN,MALAT1,B2M,MT-CO3,HLA-A
7	Clus_pDC	Endothelial cell	0.00220595415682942	0.00014262634634673	NA	5/466	6/268	JCHAIN,ITM2C,MALAT1,B2M,HLA-A	TCF4,TMSB4X,MALAT1,TXNIP,B2M,HLA-A
8	Clus_pDC	Granulocyte	0.00320313650059107	0.00023471258840538	NA	2/69	0/40	TCF4,JCHAIN	
1	Clus_Plasmablast	NA	NA	NA	NA	NA/NA	NA/NA	NA	NA
1	Clus_Platelet	Megakaryocyte	2.22605476232057e-24	9.59506363069211e-27	NA	3/69	3/53	PPBP,PF4,NRGN	PPBP,PF4,NRGN
2	Clus_Platelet	Platelet	7.05800853650817e-19	6.08449011767944e-21	NA	2/53	3/114	PPBP,PF4	PPBP,PF4,NRGN
3	Clus_Platelet	Megakaryocyte progenitor cell	1.43415752492107e-17	1.85451404084621e-19	NA	2/15	3/94	PPBP,PF4	PPBP,PF4,NRGN
1	Clus_Treg	Naive regulatory T cell	1.013500419055e-19	4.31276774065957e-21	NA	4/11	0/1	FOXP3,IKZF2,TIGIT,IL2RA	
2	Clus_Treg	CD4-positive, CD25-positive, alpha-beta regulatory T cell	1.26117381902878e-17	1.68309220229874e-19	0.102851323828921	4/24	12/230	FOXP3,IKZF2,TIGIT,IL2RA	RTKN2,FOXP3,IKZF2,TIGIT,IL32,IL2RA,TRAC,S100A4,TNFRSF1B,CXCR4,ARID5B,TBC1D4
3	Clus_Treg	T cell	2.6115346389371e-17	1.36658003667097e-19	0.357723577235772	8/221	12/225	FOXP3,TIGIT,IL32,IL2RA,TRAC,LEF1,LDHB,CXCR4	BIRC3,IL32,TRAC,C12orf57,S100A4,S100A10,LEF1,SOD1,LDHB,CXCR4,RCAN3,PIK3IP1
4	Clus_Treg	Natural T-regulatory cell	2.19710065703895e-14	3.69054046122966e-15	0.0165205144568226	3/13	6/133	FOXP3,IKZF2,IL2RA	TIGIT,IL32,S100A4,S100A10,IL10RA,ARID5B
5	Clus_Treg	Induced T-regulatory cell	8.00899343854451e-12	1.02242469428228e-12	NA	2/4	0/1	FOXP3,IL2RA	
6	Clus_Treg	CD4-positive, alpha-beta T cell	2.55050763406881e-09	2.61386895360278e-10	0.0560081466395112	5/93	16/281	FOXP3,TIGIT,IL2RA,TRAC,LDHB	FOXP3,TIGIT,BIRC3,IL32,TRAC,S100A4,RPL12,LEF1,PIK3R1,SOD1,LDHB,CXCR4,RCAN3,ARID5B,PIK3IP1,TBC1D4
7	Clus_Treg	Central memory CD4-positive, alpha-beta T cell	9.36648097267619e-08	1.59429463364701e-08	NA	3/25	0/1	IL32,TRAC,LDHB	
8	Clus_Treg	Helper T cell	1.17843605897372e-06	2.53780220876242e-07	0.0570469798657718	4/57	6/159	FOXP3,IL32,IL2RA,CXCR4	TIGIT,IL32,TRAC,S100A4,CXCR4,PIK3IP1
9	Clus_Treg	CD8-positive, alpha-beta T cell	2.79324248054902e-05	1.20029330293069e-05	0.04149377593361	4/96	10/293	IKZF2,TIGIT,TRAC,S100A10	TIGIT,IL32,TRAC,S100A4,S100A10,PIK3R1,SOD1,TNFRSF1B,LDHB,CXCR4
10	Clus_Treg	Naive T cell	4.75464493785e-05	1.40217504298013e-06	0.679540709812109	2/19	10/192	IL2RA,LEF1	RPL36,IL32,TRAC,S100A4,RPL12,RPL8,LEF1,LDHB,CXCR4,PIK3IP1
